,All-Star,Position,Player,Age,Conference,PPG,RPG,APG,BPG,SPG,GP,W%
1866,False,G,James Ennis 2014-15,24,East,4.0256,2.3333,0.6154,0.2564,0.4872,39.0,0.4348
1867,False,G,Jeremy Evans 2014-15,27,West,1.2941,1.2353,0.1765,0.4706,0.2353,17.0,0.3617
1868,False,G,Reggie Evans 2014-15,34,West,4.1481,6.8148,0.5556,0.1481,0.4074,27.0,0.3696
1869,False,G,Festus Ezeli 2014-15,25,West,4.3333,3.0,0.2381,0.8571,0.1905,21.0,0.8222
1870,False,G,Kenneth Faried 2014-15,25,West,11.9091,8.8864,1.3182,0.6591,0.6364,44.0,0.3958
1871,False,G,Derrick Favors 2014-15,23,West,15.7209,8.4651,1.4186,1.6512,0.6977,43.0,0.3617
1872,False,G,Landry Fields 2014-15,26,East,2.8,1.4667,0.8667,0.0,0.6667,15.0,0.6875
1873,False,G,Joel Freeland 2014-15,27,West,3.4839,4.5161,0.4194,0.4839,0.1613,31.0,0.6667
1874,False,G,Channing Frye 2014-15,31,East,7.9184,4.5102,1.449,0.551,0.7347,49.0,0.3
1875,False,G,Danilo Gallinari 2014-15,26,West,7.9667,2.8,1.1,0.2333,0.4,30.0,0.3958
1876,False,G,Francisco García 2014-15,33,West,3.2143,1.2143,1.0714,0.3571,0.6429,14.0,0.6875
1877,False,G,Rudy Gay 2014-15,28,West,20.4419,5.9302,3.9767,0.4884,1.1395,43.0,0.3696
1878,False,G,Taj Gibson 2014-15,29,East,11.025,6.9,1.35,1.35,0.55,40.0,0.6122
1879,False,G,Rudy Gobert 2014-15,22,West,6.8298,7.234,1.0638,2.1489,0.617,47.0,0.3617
1880,False,G,Drew Gooden 2014-15,33,East,3.6522,2.5652,0.6087,0.1304,0.3043,23.0,0.6458
1881,False,G,Aaron Gordon 2014-15,19,East,6.2222,3.1667,0.5556,0.4444,0.2778,18.0,0.3
1882,False,G,Drew Gordon 2014-15,24,East,1.8889,2.0,0.2222,0.0,0.1111,9.0,0.2083
1883,False,G,Marcin Gortat 2014-15,30,East,11.7708,8.0417,1.0417,1.3333,0.5625,48.0,0.6458
1884,False,G,Danny Granger 2014-15,31,East,6.28,2.72,0.6,0.24,0.52,25.0,0.4348
1885,False,G,Jerami Grant 2014-15,20,East,5.5455,2.7273,0.7576,1.0606,0.6061,33.0,0.2083
1886,False,G,Draymond Green 2014-15,24,West,11.4667,7.9556,3.5333,1.4,1.5556,45.0,0.8222
1887,False,G,Tyler Hansbrough 2014-15,29,East,2.9762,3.4048,0.2619,0.2381,0.381,42.0,0.6875
1888,False,G,Maurice Harkless 2014-15,21,East,3.3913,2.2174,0.6957,0.1739,0.6087,23.0,0.3
1889,False,G,Tobias Harris 2014-15,22,East,16.9302,6.5116,1.9302,0.5581,0.9767,43.0,0.3
1890,False,G,Udonis Haslem 2014-15,34,East,3.4516,3.7742,0.5806,0.0968,0.2903,31.0,0.4348
1891,False,G,Spencer Hawes 2014-15,26,West,5.9744,4.0,1.2564,0.7949,0.3846,39.0,0.6875
1892,False,G,Chuck Hayes 2014-15,31,East,1.8421,1.6316,0.6842,0.1579,0.3684,19.0,0.6875
1893,False,G,Gordon Hayward 2014-15,24,West,19.1915,4.9362,4.1702,0.4468,1.4255,47.0,0.3617
1894,False,G,Brendan Haywood 2014-15,35,East,1.75,1.5625,0.0625,0.5,0.0625,16.0,0.5918
1895,False,G,John Henson 2014-15,24,East,6.5,4.1875,0.9375,1.6875,0.2813,32.0,0.5319
1896,False,G,Roy Hibbert 2014-15,28,East,11.2222,7.0222,1.2444,1.8,0.1778,45.0,0.3469
1897,False,G,J.J. Hickson 2014-15,26,West,8.35,6.6,0.975,0.575,0.4,40.0,0.3958
1898,False,G,Jordan Hill 2014-15,27,West,12.5106,8.0851,1.4255,0.8936,0.5106,47.0,0.2766
1899,False,G,Solomon Hill 2014-15,23,East,9.6327,4.2041,2.2653,0.2449,1.0,49.0,0.3469
1900,False,G,Justin Holiday 2014-15,25,West,4.5484,1.2258,0.871,0.1935,0.7097,31.0,0.8222
1901,False,G,Ryan Hollins 2014-15,30,West,2.6,2.1333,0.3,0.3333,0.0667,30.0,0.3696
1902,False,G,Dwight Howard 2014-15,29,West,16.3125,10.9688,1.4063,1.375,0.6563,32.0,0.6875
1903,False,G,Robbie Hummel 2014-15,25,West,4.1944,2.75,0.6111,0.2222,0.4167,36.0,0.1702
1904,False,G,Kris Humphries 2014-15,29,East,8.383,6.9149,0.8723,0.4468,0.5319,47.0,0.6458
1905,False,G,Serge Ibaka 2014-15,25,West,14.1064,7.6383,0.8936,2.1277,0.4468,47.0,0.4894
1906,False,G,Ersan İlyasova 2014-15,27,East,9.3077,3.8077,0.7692,0.3077,0.5385,26.0,0.5319
1907,False,G,Joe Ingles 2014-15,27,West,4.0,2.1277,2.4681,0.1489,0.9362,47.0,0.3617
1908,False,G,Al Jefferson 2014-15,30,East,17.3421,8.1842,1.8158,1.2632,0.5263,38.0,0.4255
1909,False,G,Cory Jefferson 2014-15,24,East,3.6522,2.5652,0.3913,0.3478,0.1304,23.0,0.3913
1910,False,G,Richard Jefferson 2014-15,34,West,5.3488,2.3488,0.9302,0.1628,0.3953,43.0,0.6531
1911,False,G,Amir Johnson 2014-15,27,East,10.0667,5.7778,1.5111,0.9556,0.5333,45.0,0.6875
1912,False,G,James Johnson 2014-15,27,East,7.561,4.0488,1.4878,1.0976,0.6585,41.0,0.6875
1913,False,G,Wesley Johnson 2014-15,27,West,9.1136,3.6591,1.7273,0.6818,0.7727,44.0,0.2766
1914,False,G,James Jones 2014-15,34,East,3.5926,1.0741,0.4815,0.1481,0.2222,27.0,0.5918
1915,False,G,Perry Jones 2014-15,23,West,5.6786,2.1786,0.4286,0.1786,0.3571,28.0,0.4894
1916,False,G,Terrence Jones 2014-15,23,West,10.8571,6.0,1.1429,1.7143,0.5714,7.0,0.6875
1917,False,G,DeAndre Jordan 2014-15,26,West,10.1458,13.4792,0.5625,2.4792,0.9583,48.0,0.6875
1918,False,G,Jerome Jordan 2014-15,28,East,3.3438,2.5625,0.3125,0.4688,0.2188,32.0,0.3913
1919,False,G,Chris Kaman 2014-15,32,West,9.2766,6.8511,0.9362,0.8936,0.2553,47.0,0.6667
1920,False,G,Ryan Kelly 2014-15,23,West,3.7647,2.9412,0.8235,0.1765,0.2353,17.0,0.2766
1921,False,G,Michael Kidd-Gilchrist 2014-15,21,East,10.2424,7.2121,1.5152,0.6061,0.5152,33.0,0.4255
1922,False,G,Andrei Kirilenko 2014-15,33,East,0.4286,1.1429,0.1429,0.0,0.1429,7.0,0.3913
1923,False,G,Alex Kirk 2014-15,23,East,0.8,0.2,0.2,0.0,0.0,5.0,0.5918
1924,False,G,Kosta Koufos 2014-15,25,West,4.913,4.6957,0.4783,0.8478,0.3696,46.0,0.7447
1925,False,G,Ognjen Kuzmić 2014-15,24,West,1.25,1.0625,0.375,0.0625,0.125,16.0,0.8222
1926,False,G,Carl Landry 2014-15,31,West,8.1463,4.5366,0.4878,0.2683,0.2439,41.0,0.3696
1927,False,G,David Lee 2014-15,31,West,9.619,6.1429,2.1429,0.7143,0.7619,21.0,0.8222
1928,False,G,Alex Len 2014-15,21,West,6.3265,6.0204,0.4082,1.5306,0.4898,49.0,0.5714
1929,False,G,Kawhi Leonard 2014-15,23,West,15.5667,7.9,2.3667,0.6667,2.0,30.0,0.625
1930,False,G,Meyers Leonard 2014-15,22,West,5.6923,4.3846,0.5385,0.2692,0.2308,26.0,0.6667
1931,False,G,Jon Leuer 2014-15,25,West,5.5476,3.7857,0.9048,0.1905,0.3571,42.0,0.7447
1932,False,G,Brook Lopez 2014-15,26,East,15.25,6.1944,0.5833,1.6667,0.5833,36.0,0.3913
1933,False,G,Robin Lopez 2014-15,26,West,9.56,7.24,1.2,1.48,0.44,25.0,0.6667
1934,False,G,Kevin Love 2014-15,26,East,17.1489,10.4468,2.2979,0.4681,0.7021,47.0,0.5918
1935,False,G,Ian Mahinmi 2014-15,28,East,5.0,6.1613,0.5806,0.6774,0.5161,31.0,0.3469
1936,False,G,Shawn Marion 2014-15,36,East,5.2444,3.7778,0.9778,0.5556,0.5333,45.0,0.5918
1937,False,G,Cartier Martin 2014-15,30,East,1.5714,0.7857,0.4286,0.0,0.0,14.0,0.375
1938,False,G,Kenyon Martin 2014-15,37,East,1.6,1.6,0.5,0.5,0.4,10.0,0.5319
1939,False,G,Jason Maxiell 2014-15,31,East,3.3548,2.7419,0.1935,0.5806,0.2903,31.0,0.4255
1940,False,G,Luc Mbah a Moute 2014-15,28,East,9.7805,4.6341,1.2683,0.2927,1.3902,41.0,0.2083
1941,False,G,James Michael McAdoo 2014-15,22,West,4.6667,1.6667,0.0,0.3333,0.3333,3.0,0.8222
1942,False,G,Doug McDermott 2014-15,23,East,2.8947,1.4737,0.1053,0.0526,0.1579,19.0,0.6122
1943,False,G,Mitch McGary 2014-15,22,West,3.0,4.0,0.0,0.0,0.0,1.0,0.4894
1944,False,G,Josh McRoberts 2014-15,27,East,4.2353,2.6471,1.9412,0.1765,0.7059,17.0,0.4348
1945,False,G,Khris Middleton 2014-15,23,East,10.6591,4.0,1.7273,0.1591,1.5,44.0,0.5319
1946,False,G,Darius Miller 2014-15,24,West,0.4,0.2,0.4,0.0,0.2,5.0,0.5319
1947,False,G,Mike Miller 2014-15,34,East,2.5429,1.9714,1.0571,0.0857,0.3714,35.0,0.5918
1948,False,G,Nikola Mirotić 2014-15,23,East,7.5102,4.4286,1.0408,0.6122,0.5714,49.0,0.6122
1949,False,G,Nazr Mohammed 2014-15,37,East,1.1,1.6,0.1,0.3,0.1,10.0,0.6122
1950,False,G,Greg Monroe 2014-15,24,East,15.3478,10.3261,2.0217,0.3696,0.7826,46.0,0.375
1951,False,G,Eric Moreland 2014-15,23,West,0.6667,0.3333,0.0,0.0,0.0,3.0,0.3696
1952,False,G,Marcus Morris 2014-15,25,West,9.7143,3.7143,1.4286,0.2245,0.6735,49.0,0.5714
1953,False,G,Markieff Morris 2014-15,25,West,15.2449,5.9796,2.102,0.4898,1.2449,49.0,0.5714
1954,False,G,Donatas Motiejūnas 2014-15,24,West,11.5,6.1458,1.6875,0.4375,0.7083,48.0,0.6875
1955,False,G,Shabazz Muhammad 2014-15,22,West,13.7429,4.0,1.2286,0.2,0.4857,35.0,0.1702
1956,False,G,Mike Muscala 2014-15,23,East,3.9375,2.125,0.25,0.375,0.25,16.0,0.8333
1957,False,G,Andrew Nicholson 2014-15,25,East,3.1111,1.3333,0.3889,0.1667,0.1111,18.0,0.3
1958,False,G,Joakim Noah 2014-15,29,East,7.8421,9.5526,3.7632,1.4737,0.7105,38.0,0.6122
1959,False,G,Nerlens Noel 2014-15,20,East,8.1591,7.25,1.6136,1.6818,1.5909,44.0,0.2083
1960,False,G,Lucas Nogueira 2014-15,22,East,1.2,2.0,0.2,0.0,0.4,5.0,0.6875
1961,False,G,Jusuf Nurkić 2014-15,20,West,6.5833,6.0556,0.7778,1.2222,0.7778,36.0,0.3958
1962,False,G,Johnny O'Bryant 2014-15,21,East,3.85,1.7,0.5,0.2,0.15,20.0,0.5319
1963,False,G,Kyle O'Quinn 2014-15,24,East,6.8529,4.1471,1.3529,1.0294,0.5882,34.0,0.3
1964,False,G,Kelly Olynyk 2014-15,23,East,11.1,5.4,1.725,0.725,1.0,40.0,0.3556
1965,False,G,Zaza Pachulia 2014-15,30,East,7.881,6.5714,2.3333,0.3333,0.9048,42.0,0.5319
1966,False,G,Kostas Papanikolaou 2014-15,24,West,4.5946,3.027,2.1081,0.2973,0.7297,37.0,0.6875
1967,False,G,Jabari Parker 2014-15,19,East,12.32,5.52,1.68,0.2,1.24,25.0,0.5319
1968,False,G,Chandler Parsons 2014-15,26,West,15.6304,4.587,2.2391,0.3261,0.9348,46.0,0.6531
1969,False,G,Patrick Patterson 2014-15,25,East,8.6042,5.375,1.8333,0.4792,0.625,48.0,0.6875
1970,False,G,Nikola Peković 2014-15,29,West,19.4318,11.3636,2.0,0.7727,0.6591,44.0,0.1702
1971,False,G,Paul Pierce 2014-15,37,East,12.8889,4.4667,2.0222,0.3556,0.6444,45.0,0.6458
1972,False,G,Mason Plumlee 2014-15,24,East,10.5217,6.7826,0.8913,1.0217,0.8043,46.0,0.3913
1973,False,G,Otto Porter 2014-15,21,East,5.6047,2.7907,0.9302,0.4419,0.4651,43.0,0.6458
1974,False,G,Miroslav Raduljica 2014-15,27,West,1.6,1.0,0.0,0.0,0.2,5.0,0.1702
1975,False,G,Julius Randle 2014-15,20,West,2.0,0.0,0.0,0.0,0.0,1.0,0.2766
1976,False,G,Zach Randolph 2014-15,33,West,17.1316,12.1842,1.7105,0.2105,0.8684,38.0,0.7447
1977,False,G,Terrence Ross 2014-15,23,East,10.5833,3.1458,0.8958,0.3333,0.5625,48.0,0.6875
1978,False,G,Damjan Rudež 2014-15,28,East,4.6316,0.8421,0.8421,0.1316,0.2895,38.0,0.3469
1979,False,G,Robert Sacre 2014-15,25,West,3.9024,3.1951,0.6585,0.5854,0.3415,41.0,0.2766
1980,False,G,Larry Sanders 2014-15,26,East,7.2593,6.1481,0.8519,1.4444,0.963,27.0,0.5319
1981,False,G,Luis Scola 2014-15,34,East,9.0417,6.2917,1.4583,0.2292,0.6042,48.0,0.3469
1982,False,G,Mike Scott 2014-15,26,East,7.3478,2.5,0.9348,0.0217,0.2609,46.0,0.8333
1983,False,G,Kevin Séraphin 2014-15,25,East,7.0426,3.5319,0.7447,0.6596,0.0638,47.0,0.6458
1984,False,G,Henry Sims 2014-15,24,East,9.1458,5.4375,1.1042,0.375,0.5833,48.0,0.2083
1985,False,G,Greg Smith 2014-15,24,West,2.1563,2.1563,0.1875,0.3125,0.1875,32.0,0.6531
1986,False,G,Jason Smith 2014-15,28,East,7.4681,3.4681,1.4255,0.383,0.3617,47.0,0.1915
1987,False,G,Marreese Speights 2014-15,27,West,12.1395,5.186,0.9302,0.6279,0.2326,43.0,0.8222
1988,False,G,Tiago Splitter 2014-15,30,West,7.36,4.64,1.76,0.76,0.6,25.0,0.625
1989,False,G,Greg Stiemsma 2014-15,29,East,1.3333,1.2222,0.2222,0.0,0.1111,9.0,0.6875
1990,False,G,Jarnell Stokes 2014-15,21,West,2.0625,1.3125,0.125,0.1875,0.0625,16.0,0.7447
1991,False,G,Jared Sullinger 2014-15,22,East,14.1333,8.1333,2.2444,0.7111,0.7333,45.0,0.3556
1992,False,G,Jeffery Taylor 2014-15,25,East,3.4286,1.4286,0.5714,0.0,0.2857,7.0,0.4255
1993,False,G,Mirza Teletović 2014-15,29,East,8.475,4.85,1.15,0.4,0.35,40.0,0.3913
1994,False,G,Malcolm Thomas 2014-15,26,East,2.6471,3.2941,0.4118,0.0588,0.1765,17.0,0.2083
1995,False,G,Tyrus Thomas 2014-15,28,West,2.0,0.0,0.5,0.0,0.0,2.0,0.7447
1996,False,G,Jason Thompson 2014-15,28,West,5.5333,6.3778,0.9333,0.6222,0.3333,45.0,0.3696
1997,False,G,Tristan Thompson 2014-15,23,East,9.1633,8.4082,0.4898,0.9184,0.4286,49.0,0.5918
1998,False,G,P.J. Tucker 2014-15,29,West,7.7111,5.9556,1.5556,0.3333,1.3111,45.0,0.5714
1999,False,G,Ronny Turiaf 2014-15,32,West,0.0,0.5,1.0,0.0,0.0,2.0,0.1702
2000,False,G,Hedo Türkoğlu 2014-15,35,West,2.6452,1.2581,0.5484,0.0645,0.2581,31.0,0.6875
2001,False,G,Ekpe Udoh 2014-15,27,West,0.5455,0.5455,0.2727,0.1818,0.0909,22.0,0.6875
2002,False,G,Jonas Valančiūnas 2014-15,22,East,12.4894,8.4043,0.4043,1.1489,0.3617,47.0,0.6875
2003,False,G,Charlie Villanueva 2014-15,30,West,5.375,2.0,0.1563,0.3438,0.1563,32.0,0.6531
2004,False,G,Noah Vonleh 2014-15,19,East,2.9,2.5,0.2,0.3,0.2,10.0,0.4255
2005,False,G,Nikola Vučević 2014-15,24,East,19.4318,11.3636,2.0,0.7727,0.6591,44.0,0.3
2006,False,G,Gerald Wallace 2014-15,32,East,0.8,1.0,0.1,0.15,0.55,20.0,0.3556
2007,False,G,T.J. Warren 2014-15,21,West,3.4667,0.9333,0.2,0.0667,0.3333,15.0,0.5714
2008,False,G,Travis Wear 2014-15,24,East,4.1081,1.7568,0.7568,0.1622,0.2432,37.0,0.1915
2009,False,G,David West 2014-15,34,East,12.8235,6.8824,3.3824,0.7647,0.8529,34.0,0.3469
2010,False,G,Hassan Whiteside 2014-15,25,East,8.55,7.6,0.15,2.35,0.5,20.0,0.4348
2011,False,G,Shayne Whittington 2014-15,23,East,2.0,1.2308,0.4615,0.1538,0.3846,13.0,0.3469
2012,False,G,Andrew Wiggins 2014-15,19,West,15.5106,4.1915,1.7872,0.5532,1.1489,47.0,0.1702
2013,False,G,Derrick Williams 2014-15,23,West,6.7,2.575,0.475,0.05,0.4,40.0,0.3696
2014,False,G,Marvin Williams 2014-15,28,East,6.5349,4.4884,1.1628,0.2558,0.8372,43.0,0.4255
2015,False,G,Reggie Williams 2014-15,28,West,1.0,0.0,0.0,0.0,0.0,2.0,0.625
2016,False,G,Jeff Withey 2014-15,24,West,2.1304,1.4783,0.2174,0.5217,0.0435,23.0,0.5319
2017,False,G,Dorell Wright 2014-15,29,West,4.1071,2.1786,0.9286,0.25,0.4643,28.0,0.6667
2018,False,G,Cody Zeller 2014-15,22,East,7.913,5.7391,1.6087,0.7826,0.6087,46.0,0.4255
2019,False,G,Tyler Zeller 2014-15,25,East,9.3111,5.4889,1.3333,0.6889,0.2667,45.0,0.3556
2020,False,G,Steven Adams 2013-14,20,West,3.7292,4.4583,0.7083,0.7292,0.5,48.0,0.7917
2021,False,G,Alexis Ajinça 2013-14,25,West,3.9048,4.0476,0.619,0.6667,0.2857,21.0,0.4222
2022,False,G,Cole Aldrich 2013-14,25,East,0.8182,2.1818,0.2727,0.4091,0.0455,22.0,0.413
2023,False,G,Al-Farouq Aminu 2013-14,23,West,7.6818,6.7955,1.5,0.6364,1.1136,44.0,0.4222
2024,False,G,Chris Andersen 2013-14,35,East,6.5263,4.5526,0.4211,1.0789,0.4474,38.0,0.7111
2025,False,G,Ryan Anderson 2013-14,25,West,19.8182,6.4545,0.7727,0.3182,0.4545,22.0,0.4222
2026,False,G,Giannis Antetokounmpo 2013-14,19,East,7.1951,4.7073,1.8537,0.7561,0.6829,41.0,0.1739
2027,False,G,Pero Antić 2013-14,31,East,5.7931,3.4138,1.0345,0.3103,0.2759,29.0,0.5333
2028,False,G,Trevor Ariza 2013-14,28,East,14.025,6.075,2.825,0.25,1.875,40.0,0.4889
2029,False,G,Hilton Armstrong 2013-14,29,West,0.8571,2.2857,0.1429,0.2857,0.1429,7.0,0.6042
2030,False,G,Darrell Arthur 2013-14,25,West,5.6111,3.3889,1.0,0.7222,0.4444,36.0,0.4889
2031,False,G,Gustavo Ayón 2013-14,28,East,3.7895,4.7368,1.0526,0.3684,0.8947,19.0,0.5333
2032,False,G,Jeff Ayres 2013-14,26,West,3.2093,3.6977,0.9302,0.2558,0.186,43.0,0.7174
2033,False,G,Andrea Bargnani 2013-14,28,East,13.2857,5.2857,1.0714,1.2381,0.3333,42.0,0.413
2034,False,G,Harrison Barnes 2013-14,21,West,10.0682,4.0,1.4545,0.1818,0.8864,44.0,0.6042
2035,False,G,Matt Barnes 2013-14,33,West,6.9333,4.0667,1.4333,0.3,0.7,30.0,0.6735
2036,False,G,Brandon Bass 2013-14,28,East,10.75,5.8333,1.2083,1.0,0.5208,48.0,0.3125
2037,False,G,Shane Battier 2013-14,35,East,4.4359,1.9487,0.7179,0.6667,0.5385,39.0,0.7111
2038,False,G,Nicolas Batum 2013-14,25,West,12.587,6.6087,5.5652,0.6304,1.0,46.0,0.7174
2039,False,G,Aron Baynes 2013-14,27,West,3.1379,2.7586,0.5862,0.1034,0.0345,29.0,0.7174
2040,False,G,Michael Beasley 2013-14,25,East,9.0,3.6875,0.7188,0.2813,0.4375,32.0,0.7111
2041,False,G,Anthony Bennett 2013-14,20,East,2.8235,2.4118,0.2647,0.1471,0.3824,34.0,0.3478
2042,False,G,Andris Biedriņš 2013-14,27,West,0.5,2.8333,0.0,0.0,0.0,6.0,0.3478
2043,False,G,Bismack Biyombo 2013-14,21,East,3.4419,5.2791,0.1163,1.0698,0.0698,43.0,0.4375
2044,False,G,DeJuan Blair 2013-14,24,West,7.9362,6.0426,1.0638,0.2766,1.0213,47.0,0.5625
2045,False,G,Andray Blatche 2013-14,27,East,11.975,5.875,1.425,0.5,0.975,40.0,0.4545
2046,False,G,Andrew Bogut 2013-14,29,West,8.2128,10.617,1.5745,1.9574,0.7447,47.0,0.6042
2047,False,G,Matt Bonner 2013-14,33,West,3.2162,1.6486,0.5676,0.1081,0.2162,37.0,0.7174
2048,False,G,Trevor Booker 2013-14,26,East,6.8056,6.4167,0.9722,0.3611,0.4722,36.0,0.4889
2049,False,G,Carlos Boozer 2013-14,32,East,15.0952,8.6429,1.6429,0.3571,0.7857,42.0,0.5111
2050,False,G,Elton Brand 2013-14,34,East,4.4865,3.9189,0.5676,1.0811,0.3514,37.0,0.5333
2051,False,G,Corey Brewer 2013-14,27,West,11.1739,2.3696,1.6304,0.4565,1.587,46.0,0.5
2052,False,G,Chase Budinger 2013-14,25,West,4.5,1.9167,0.8333,0.0,0.1667,12.0,0.5
2053,False,G,Jimmy Butler 2013-14,24,East,12.1563,4.5625,2.1563,0.625,2.0313,32.0,0.5111
2054,False,G,Rasual Butler 2013-14,34,East,1.96,0.48,0.2,0.12,0.04,25.0,0.7778
2055,False,G,DeMarre Carroll 2013-14,27,East,9.9512,5.6098,1.7317,0.2683,1.439,41.0,0.5333
2056,False,G,Omri Casspi 2013-14,25,West,8.0,3.8723,1.3617,0.2128,0.7447,47.0,0.6458
2057,False,G,Tyson Chandler 2013-14,31,East,8.3182,8.6818,1.2273,1.4545,0.5909,22.0,0.413
2058,False,G,Wilson Chandler 2013-14,26,West,13.9189,4.8649,1.8108,0.6757,0.8919,37.0,0.4889
2059,False,G,Victor Claver 2013-14,25,West,0.0,0.0,0.0,0.0,0.0,3.0,0.7174
2060,False,G,Nick Collison 2013-14,33,West,4.6596,3.5532,1.3191,0.4043,0.3617,47.0,0.7917
2061,False,G,Chris Copeland 2013-14,29,East,2.95,0.5,0.35,0.2,0.1,20.0,0.7778
2062,False,G,DeMarcus Cousins 2013-14,23,West,22.55,11.55,2.95,1.2,1.775,40.0,0.3261
2063,False,G,Robert Covington 2013-14,23,West,2.75,0.5,0.0,0.0,0.25,4.0,0.6458
2064,False,G,Jae Crowder 2013-14,23,West,5.2708,2.5833,0.875,0.3542,0.9167,48.0,0.5625
2065,False,G,Dante Cunningham 2013-14,26,West,5.1522,3.8478,0.9348,0.587,0.7391,46.0,0.5
2066,False,G,Samuel Dalembert 2013-14,32,West,5.913,6.0435,0.4565,1.1304,0.6087,46.0,0.5625
2067,False,G,Luigi Datome 2013-14,26,East,3.0,1.2273,0.2727,0.0455,0.2273,22.0,0.4
2068,False,G,Brandon Davies 2013-14,22,East,2.4595,1.973,0.5946,0.1622,0.5135,37.0,0.3191
2069,False,G,Ed Davis 2013-14,24,West,7.1538,4.6154,0.4872,0.7692,0.3077,39.0,0.5556
2070,False,G,Boris Diaw 2013-14,31,West,9.5909,3.5455,2.4773,0.4318,0.5227,44.0,0.7174
2071,False,G,Gorgui Dieng 2013-14,24,West,1.3704,1.963,0.2593,0.5926,0.2963,27.0,0.5
2072,False,G,Andre Drummond 2013-14,20,East,12.6222,12.7333,0.4,1.8,1.3556,45.0,0.4
2073,False,G,Jared Dudley 2013-14,28,West,8.0816,2.1429,1.551,0.1633,0.6327,49.0,0.6735
2074,False,G,Tim Duncan 2013-14,37,West,14.7674,9.907,2.8605,2.0,0.5116,43.0,0.7174
2075,False,G,Mike Dunleavy 2013-14,33,East,11.2222,3.8667,2.1111,0.4222,0.7556,45.0,0.5111
2076,False,G,Jeremy Evans 2013-14,26,West,7.1212,5.2121,0.9091,0.6667,0.5152,33.0,0.3478
2077,False,G,Kenneth Faried 2013-14,24,West,10.1628,7.7674,0.9535,0.9767,0.6744,43.0,0.4889
2078,False,G,Vítor Faverani 2013-14,25,East,4.4324,3.4595,0.4324,0.7297,0.3784,37.0,0.3125
2079,False,G,Derrick Favors 2013-14,22,West,13.5,9.2857,1.119,1.3333,1.0,42.0,0.3478
2080,False,G,Landry Fields 2013-14,25,East,2.4348,2.2174,0.8261,0.087,0.3043,23.0,0.5435
2081,False,G,Joel Freeland 2013-14,26,West,3.3111,3.9333,0.7111,0.4222,0.2222,45.0,0.7174
2082,False,G,Channing Frye 2013-14,30,West,12.2609,5.3261,1.0652,0.8043,0.7826,46.0,0.6087
2083,False,G,Francisco García 2013-14,32,West,5.75,2.35,1.125,0.675,0.6,40.0,0.6458
2084,False,G,Kevin Garnett 2013-14,37,East,6.7179,6.8205,1.5128,0.641,0.8462,39.0,0.4545
2085,False,G,Marc Gasol 2013-14,29,West,13.6818,6.5,3.5455,1.1364,0.9091,22.0,0.5556
2086,False,G,Pau Gasol 2013-14,33,West,17.0227,10.1591,3.3636,1.4545,0.4091,44.0,0.3404
2087,False,G,Taj Gibson 2013-14,28,East,12.2444,6.4222,1.0889,1.4667,0.3778,45.0,0.5111
2088,False,G,Rudy Gobert 2013-14,21,West,2.5455,4.2273,0.1818,0.9545,0.2727,22.0,0.3478
2089,False,G,Ryan Gomes 2013-14,31,West,1.2,0.8,0.2,0.0,0.0,5.0,0.7917
2090,False,G,Marcin Gortat 2013-14,29,East,11.9556,8.7333,1.4889,1.6222,0.5111,45.0,0.4889
2091,False,G,Draymond Green 2013-14,23,West,5.0208,4.3333,1.5,0.7708,1.1042,48.0,0.6042
2092,False,G,Jeff Green 2013-14,27,East,16.0417,5.0,1.5208,0.5208,0.6042,48.0,0.3125
2093,False,G,Tyler Hansbrough 2013-14,28,East,5.4333,4.8667,0.2667,0.2667,0.4667,30.0,0.5435
2094,False,G,Maurice Harkless 2013-14,20,East,6.5,2.8043,0.7826,0.5217,1.1304,46.0,0.2708
2095,False,G,Josh Harrellson 2013-14,24,East,3.0,2.2903,0.4516,0.4516,0.1613,31.0,0.4
2096,False,G,Al Harrington 2013-14,33,East,7.8571,1.4286,1.0,0.0,0.5714,7.0,0.4889
2097,False,G,Elias Harris 2013-14,24,West,0.0,0.5,0.5,0.0,0.5,2.0,0.3404
2098,False,G,Mike Harris 2013-14,30,West,4.2,1.65,0.25,0.35,0.8,20.0,0.3478
2099,False,G,Tobias Harris 2013-14,21,East,13.8519,7.963,1.4444,0.3704,0.4444,27.0,0.2708
2100,False,G,Udonis Haslem 2013-14,33,East,2.6538,2.8077,0.2308,0.3077,0.1923,26.0,0.7111
2101,False,G,Gordon Hayward 2013-14,23,West,16.9512,5.5122,4.9024,0.6585,1.3415,41.0,0.3478
2102,False,G,John Henson 2013-14,23,East,11.973,8.1081,1.5676,2.1622,0.6216,37.0,0.1739
2103,False,G,J.J. Hickson 2013-14,25,West,11.4889,9.2222,1.3333,0.7111,0.7333,45.0,0.4889
2104,False,G,Jordan Hill 2013-14,26,West,8.383,7.2979,0.766,0.7872,0.2766,47.0,0.3404
2105,False,G,Solomon Hill 2013-14,22,East,1.5294,1.5294,0.5294,0.1176,0.1176,17.0,0.7778
2106,False,G,Ryan Hollins 2013-14,29,West,2.2381,1.5714,0.0714,0.4524,0.1429,42.0,0.6735
2107,False,G,Al Horford 2013-14,27,East,18.5517,8.4138,2.6207,1.5172,0.931,29.0,0.5333
2108,False,G,Robbie Hummel 2013-14,24,West,2.8889,2.7037,0.3333,0.037,0.2593,27.0,0.5
